,page_title,article_sentences,page_url
536,Audit committee,"An audit committee is a committee of an organisation's board of directors which is responsible for oversight of the financial reporting process, selection of the independent auditor, and receipt of audit results both internal and external.",https://en.wikipedia.org/wiki/Audit_committee
537,Audit committee,"In a U.S. publicly traded company, an audit committee is an operating committee of the board of directors charged with oversight of financial reporting and disclosure.",https://en.wikipedia.org/wiki/Audit_committee
538,Audit committee,"Committee members are drawn from members of the company's board of directors, with a Chairperson selected from among the committee members.",https://en.wikipedia.org/wiki/Audit_committee
539,Audit committee,A qualifying (cf.,https://en.wikipedia.org/wiki/Audit_committee
540,Audit committee,"paragraph ""Composition"" below) audit committee is required for a U.S. publicly traded company to be listed on a stock exchange.",https://en.wikipedia.org/wiki/Audit_committee
541,Audit committee,Audit committees are typically empowered to acquire the consulting resources and expertise deemed necessary to perform their responsibilities.,https://en.wikipedia.org/wiki/Audit_committee
542,Audit committee,The role of audit committees continues to evolve as a result of the passage of the Sarbanes-Oxley Act of 2002.,https://en.wikipedia.org/wiki/Audit_committee
543,Audit committee,Many audit committees also have oversight of regulatory compliance and risk management activities.,https://en.wikipedia.org/wiki/Audit_committee
544,Audit committee,Not for profit entities may also have an audit committee.,https://en.wikipedia.org/wiki/Audit_committee
545,Audit committee,"Internationally, an audit committee assists a board of directors to fulfil its corporate governance and overseeing responsibilities in relation to an entity’s financial reporting, internal control system, risk management system and internal and external audit functions.",https://en.wikipedia.org/wiki/Audit_committee
546,Audit committee,Its role is to provide advice and recommendations to the board within the scope of its terms of reference / charter.,https://en.wikipedia.org/wiki/Audit_committee
547,Audit committee,"Terms of reference and requirements for an audit committee vary by country, but may be influenced by economic and political unions capable of passing legislation.",https://en.wikipedia.org/wiki/Audit_committee
548,Audit committee,The European Union directives are applied across Europe through legislation at the country level.,https://en.wikipedia.org/wiki/Audit_committee
549,Audit committee,"Although specific legal requirements may vary by country in Europe, the source of legislation on corporate governance issues is often found at the European Union level and within the non-mandatory corporate governance codes that cross national boundaries.",https://en.wikipedia.org/wiki/Audit_committee
550,Audit committee,"Definitions Institute of Internal Auditors definition: ""The Audit committee refers to the governance body that is charged with oversight of the organization’s audit and control functions.",https://en.wikipedia.org/wiki/Audit_committee
551,Audit committee,"Although these fiduciary duties are often delegated to an audit committee of the board of directors, the (...) Practice Advisory is also intended to apply to other oversight groups with equivalent authority and responsibility, such as trustees, legislative bodies, owners of an owner-managed entity, internal control committees, or full boards of directors"" (IIA Practice Advisory 2060-2 of 2004).",https://en.wikipedia.org/wiki/Audit_committee
552,Audit committee,"In Nigeria, the Audit Committee is defined as a “Committee of Directors and the enterprises shareholders representatives whose specific responsibility is to review the annual financial statements before submission to the Board of Directors”.",https://en.wikipedia.org/wiki/Audit_committee
553,Audit committee,The above definitions are focused on the private sector.,https://en.wikipedia.org/wiki/Audit_committee
554,Audit committee,"A similar definition has been developed by the government auditors in the INTOSAI’s Internal Control Standards: ""A committee of the Board of Directors whose role typically focuses on aspects of financial reporting and on the entity's processes to manage business and financial risk, and for compliance with significant applicable legal, ethical, and regulatory requirements.",https://en.wikipedia.org/wiki/Audit_committee
555,Audit committee,"The Audit Committee typically assists the Board with the oversight of (a) the integrity of the entity's financial statements, (b) the entity's compliance with legal and regulatory requirements, (c) the independent auditors' qualifications and independence, (d) the performance of the entity's internal audit function and that of the independent auditors and (e) compensation of company executives (in absence of a remuneration committee)"".",https://en.wikipedia.org/wiki/Audit_committee
556,Audit committee,"(Standard INTOSAI GOV #9100, ""Internal Control Standards for the Public Sector”, annex 2)""INTOSAI definition"" (PDF).",https://en.wikipedia.org/wiki/Audit_committee
557,Audit committee,INTOSAI definition.,https://en.wikipedia.org/wiki/Audit_committee
558,Audit committee,INTOSAI.,https://en.wikipedia.org/wiki/Audit_committee
559,Audit committee,Archived from the original (PDF) on 2011-07-25.,https://en.wikipedia.org/wiki/Audit_committee
560,Audit committee,Retrieved 1 April 2011.,https://en.wikipedia.org/wiki/Audit_committee
561,Audit committee,"In India, according to Section 177(1) of the Companies Act 2013, the Board of Directors of every listed company and such other class or classes of companies, as may be prescribed, shall constitute an Audit Committee.",https://en.wikipedia.org/wiki/Audit_committee
562,Audit committee,"As per Rule 6 (Committees of the Board) of the Companies (Meetings of Board and its Powers) Rules, 2014, the Board of directors of every listed companies and the following classes of companies shall constitute an Audit Committee and a Nomination and Remuneration Committee of the Board:All public companies having:Paid-up Capital ≥ ₹10 Crore;Turnover ≥ ₹100 Crore;Loans + Borrowings + Debentures + Deposits ≥ ₹50 Crore.",https://en.wikipedia.org/wiki/Audit_committee
563,Audit committee,"Composition Usually, membership of the Committee is subject to the maximum number of 6 persons.",https://en.wikipedia.org/wiki/Audit_committee
564,Audit committee,"In the USA, a qualifying audit committee is required for listed publicly traded companies.",https://en.wikipedia.org/wiki/Audit_committee
565,Audit committee,"To qualify, the committee must be composed of independent outside directors with at least one qualifying as a financial expert.",https://en.wikipedia.org/wiki/Audit_committee
566,Audit committee,The European Union's 8th Directive on company law 2006/43/EC states that “Each public-interest entity shall have an audit committee.,https://en.wikipedia.org/wiki/Audit_committee
567,Audit committee,The Member State shall determine whether audit committees are to be composed of non-executive members of the administrative body and/or members of the supervisory body of the audited entity and/or members appointed by the general meeting of shareholders of the audited entity.,https://en.wikipedia.org/wiki/Audit_committee
568,Audit committee,At least one member of the audit committee shall be independent and shall have competence in accounting and/or auditing”.,https://en.wikipedia.org/wiki/Audit_committee
569,Audit committee,Institute of Internal Auditors best practice: “The audit committee will consist of at least three and no more than six members of the board of directors... Each committee member will be both independent and financially literate.,https://en.wikipedia.org/wiki/Audit_committee
570,Audit committee,"At least one member shall be designated as the ""financial expert"" as defined by applicable legislation and regulation”.",https://en.wikipedia.org/wiki/Audit_committee
571,Audit committee,Responsibilities Boards of Directors and their committees rely on management to run the daily operations of the business.,https://en.wikipedia.org/wiki/Audit_committee
572,Audit committee,"The Board's role is better described as oversight or monitoring, rather than execution.",https://en.wikipedia.org/wiki/Audit_committee
573,Audit committee,Responsibilities of the audit committee typically include:Overseeing the financial reporting and disclosure process.,https://en.wikipedia.org/wiki/Audit_committee
574,Audit committee,Monitoring choice of accounting policies and principles.,https://en.wikipedia.org/wiki/Audit_committee
575,Audit committee,"Overseeing hiring, performance and independence of the external auditors.",https://en.wikipedia.org/wiki/Audit_committee
576,Audit committee,"Oversight of regulatory compliance, ethics, and whistleblower hotlines.",https://en.wikipedia.org/wiki/Audit_committee
577,Audit committee,Monitoring the internal control process.,https://en.wikipedia.org/wiki/Audit_committee
578,Audit committee,Overseeing the performance of the internal audit function.,https://en.wikipedia.org/wiki/Audit_committee
579,Audit committee,Discussing risk management policies and practices with management.,https://en.wikipedia.org/wiki/Audit_committee
580,Audit committee,"The duties of an audit committee are typically described in a committee charter, often available on the entity's website.",https://en.wikipedia.org/wiki/Audit_committee
581,Audit committee,"×European Union: Directive 2006/43/EC, article 41.2: (...) the audit committee shall, inter alia: (a) Monitor the financial reporting process; (b) Monitor the effectiveness of the company's internal control, internal audit where applicable, and risk management systems; (c) Monitor the statutory audit of the annual and consolidated accounts; (d) Review and monitor the independence of the statutory auditor or audit firm, and in particular the provision of additional services to the audited entity.",https://en.wikipedia.org/wiki/Audit_committee
582,Audit committee,Public sector: Cf.,https://en.wikipedia.org/wiki/Audit_committee
583,Audit committee,Standard INTOSAI GOV #9100 = Role in oversight of financial reporting and accounting =Audit committees typically review financial statements quarterly and annually in public companies.,https://en.wikipedia.org/wiki/Audit_committee
584,Audit committee,"In addition, members will often discuss complex accounting estimates and judgments made by management and the implementation of new accounting principles or regulations.",https://en.wikipedia.org/wiki/Audit_committee
585,Audit committee,Audit committees interact regularly with senior financial management such as the CFO and Controller and are in a position to comment on the capabilities of these managers.,https://en.wikipedia.org/wiki/Audit_committee
586,Audit committee,"Should significant problems with accounting practices or personnel be identified or alleged, a special investigation may be directed by the audit committee, using outside consulting resources as deemed necessary.",https://en.wikipedia.org/wiki/Audit_committee
587,Audit committee,"External auditors are also required to report to the committee on a variety of matters, such as their views on management's selection of accounting principles, accounting adjustments arising from their audits, any disagreement or difficulties encountered in working with management, and any identified fraud or illegal acts.",https://en.wikipedia.org/wiki/Audit_committee
588,Audit committee,= Role in oversight of the external auditor =Audit committees typically approve selection of the external auditor.,https://en.wikipedia.org/wiki/Audit_committee
589,Audit committee,"The external auditor (also called a public accounting firm) reviews the entity's financial statements quarterly, audits the entity's financial statements annually, and issues an opinion providing assurance on the entity's annual financial statements.",https://en.wikipedia.org/wiki/Audit_committee
590,Audit committee,Changing an external auditor typically also requires audit committee approval.,https://en.wikipedia.org/wiki/Audit_committee
591,Audit committee,"Audit committees also help ensure the external auditor is independent, meaning no conflicts of interest exist that might interfere with the auditor's ability to issue its opinion on the financial statements.",https://en.wikipedia.org/wiki/Audit_committee
592,Audit committee,"European Union: Directive 2006/43/EC, article 41.3 and 41.4: ""In a public-interest entity, the proposal of the administrative or supervisory body for the appointment of a statutory auditor or audit firm shall be based on a recommendation made by the audit committee.",https://en.wikipedia.org/wiki/Audit_committee
593,Audit committee,"The statutory auditor or audit firm shall report to the audit committee on key matters arising from the statutory audit, and in particular on material weaknesses in internal control in relation to the financial reporting process"".",https://en.wikipedia.org/wiki/Audit_committee
594,Audit committee,"= Role in oversight of regulatory compliance =Audit committees discuss litigation or regulatory compliance risks with management, generally via briefings or reports of the General Counsel, the top lawyer in the organisation.",https://en.wikipedia.org/wiki/Audit_committee
595,Audit committee,Larger corporations may also have a Chief Compliance Officer or Ethics Officer that report incidents or risks related to the entity's code of conduct.,https://en.wikipedia.org/wiki/Audit_committee
596,Audit committee,"= Role in monitoring the effectiveness of the internal control process and of the internal audit =Internal control includes the policies and practices used to control the operations, accounting, and regulatory compliance of the entity.",https://en.wikipedia.org/wiki/Audit_committee
597,Audit committee,Management and both the internal auditing function and external auditors provide reporting to the audit committee regarding the effectiveness and efficiency of internal control.,https://en.wikipedia.org/wiki/Audit_committee
598,Audit committee,IIA Practice Advisory: Cf.,https://en.wikipedia.org/wiki/Audit_committee
599,Audit committee,"PA1110-1 paragraphs 2 and 3 (where the “board” means “an organization's governing body, such as a board of directors, supervisory board, (...) any other designated body of the organization, including the audit committee to whom the chief audit executive may functionally report)European best practice for the role of the Audit Committee in overseeing internal audit.",https://en.wikipedia.org/wiki/Audit_committee
600,Audit committee,= Role in oversight of risk management =Organizations have a variety of functions that perform activities to understand and address risks that threaten the achievement of the organization's objectives.,https://en.wikipedia.org/wiki/Audit_committee
601,Audit committee,"The policies and practices used by the entity to identify, prioritize, and respond to the risks (or opportunities) are typically discussed with the audit committee.",https://en.wikipedia.org/wiki/Audit_committee
602,Audit committee,Having such a discussion is required for listing on the New York Stock Exchange.,https://en.wikipedia.org/wiki/Audit_committee
603,Audit committee,Many organizations are developing their practices towards a goal of a risk-based management approach called Enterprise risk management.,https://en.wikipedia.org/wiki/Audit_committee
604,Audit committee,Audit committee involvement in non-financial risk topics varies significantly by entity.,https://en.wikipedia.org/wiki/Audit_committee
605,Audit committee,Dr. Ram Charan has argued for risk management early warning systems at the corporate board level.,https://en.wikipedia.org/wiki/Audit_committee
606,Audit committee,European best practice  for the role of the Audit Committee in  risk management: cf.,https://en.wikipedia.org/wiki/Audit_committee
607,Audit committee,Impact of the Sarbanes–Oxley Act of 2002 The Sarbanes–Oxley Act of 2002 increased audit committees’ responsibilities and authority.,https://en.wikipedia.org/wiki/Audit_committee
608,Audit committee,It raised membership requirements and committee composition to include more independent directors.,https://en.wikipedia.org/wiki/Audit_committee
609,Audit committee,Companies were required to disclose whether or not a financial expert is on the Committee.,https://en.wikipedia.org/wiki/Audit_committee
610,Audit committee,"Further, the Securities and Exchange Commission and the stock exchanges proposed new regulations and rules to strengthen audit committees.",https://en.wikipedia.org/wiki/Audit_committee
611,Audit committee,History Below are a few key milestones in the evolution of audit committees:1939: The New York Stock Exchange (NYSE) first endorsed the audit committee concept.,https://en.wikipedia.org/wiki/Audit_committee
612,Audit committee,1972: The U.S. Securities and Exchange Commission (SEC) first recommends that publicly held companies establish audit committees composed of outside (non-management) directors.,https://en.wikipedia.org/wiki/Audit_committee
613,Audit committee,1977: NYSE adopts a listing requirement that audit committees be composed entirely of independent directors.,https://en.wikipedia.org/wiki/Audit_committee
614,Audit committee,"1988: AICPA issues SAS 61 ""Communication with Audit Committees"" addressing communications between the external auditor, audit committee and management of SEC reporting companies.",https://en.wikipedia.org/wiki/Audit_committee
615,Audit committee,"1999: NYSE, NASD, AMEX, SEC and AICPA finalize major rule changes based on Blue Ribbon Committee on Improving the Effectiveness of the Corporate Audit Committee.",https://en.wikipedia.org/wiki/Audit_committee
616,Audit committee,2002: Sarbanes-Oxley Act is passed in the wake of corporate scandals and includes whistleblower and financial expert disclosure requirements for audit committees.,https://en.wikipedia.org/wiki/Audit_committee
617,Audit committee,"= Interaction with the board, and with non-executive board members =The European Confederation of Institutes of Internal Auditing (ECIIA)’s best practice:""The work of the audit committee can only be valuable if sufficient time is allotted on the board agenda for the audit committee to present the results of its work.",https://en.wikipedia.org/wiki/Audit_committee
618,Audit committee,"The audit committee should also feel that the board is taking appropriate action on its report"".",https://en.wikipedia.org/wiki/Audit_committee
619,Audit committee,European Union best practice: Cf.,https://en.wikipedia.org/wiki/Audit_committee
620,Audit committee,"European Parliament resolution of 10 March 2009 on implementation of Directive 2006/43/EC on statutory audits of annual accounts and consolidated accounts (2008/2247(INI)): ‘’”(...)  Stresses that recent experience shows the need for frequent and high-quality interaction within audit committees and between independent directors, supervisory boards and auditors; and that non-executive board members should consider carefully the possibility of having meetings without executive board members being present”.",https://en.wikipedia.org/wiki/Audit_committee
621,Audit committee,’’= Frequency of interaction with management =Many audit committee chairpersons conduct interim calls with key members of management between quarterly meetings.,https://en.wikipedia.org/wiki/Audit_committee
622,Audit committee,"Key contacts may include the CEO, CFO, Chief Auditor, and external audit partner.",https://en.wikipedia.org/wiki/Audit_committee
623,Audit committee,Many boards also schedule dinners prior to formal meetings that allow informal interaction with management.,https://en.wikipedia.org/wiki/Audit_committee
624,Audit committee,Some companies also require their boards to spend a certain amount of time learning their operations beyond board meeting attendance.,https://en.wikipedia.org/wiki/Audit_committee
625,Audit committee,= Executive sessions =These are formally scheduled private meetings between the audit committee and key members of management or the external auditor.,https://en.wikipedia.org/wiki/Audit_committee
626,Audit committee,These meetings typically are unstructured and provide the opportunity for the committee to obtain the feedback of these managers in private.,https://en.wikipedia.org/wiki/Audit_committee
627,Audit committee,"A key question audit committee members ask in such sessions is: ""Is there anything you would like to bring to our attention?""= Evaluation =Audit committees should complete a self-evaluation annually to identify improvement opportunities.",https://en.wikipedia.org/wiki/Audit_committee
628,Audit committee,"This involves comparing the committee's performance versus its charter, any formal guidelines and rules, and against best practices.",https://en.wikipedia.org/wiki/Audit_committee
629,Audit committee,Such a review is confidential and may or may not include evaluations of particular members.,https://en.wikipedia.org/wiki/Audit_committee
630,Audit committee,"Survey results Various consulting and public accounting firms perform research on audit committees, to provide benchmarking data.",https://en.wikipedia.org/wiki/Audit_committee
631,Audit committee,"Some results are identified below:54% of committee members surveyed felt the audit committee was ""very effective"", while 38% indicated ""somewhat effective"".",https://en.wikipedia.org/wiki/Audit_committee
632,Audit committee,"Risk management, internal control, and accounting estimates and judgments were the top priority areas for 2007.",https://en.wikipedia.org/wiki/Audit_committee
633,Audit committee,"Most audit committees have 3-4 members and are usually chaired by persons with experience as a CFO, external auditor, or CEO.",https://en.wikipedia.org/wiki/Audit_committee
634,Audit committee,"Audit committees meet 6-10 times per year, either face-to-face or via teleconference, with the former lasting from 1–4 hours and the latter 1–2 hours.",https://en.wikipedia.org/wiki/Audit_committee
635,Audit committee,Audit committee members devoted 50–150 hours to their responsibilities each year.,https://en.wikipedia.org/wiki/Audit_committee
636,Audit committee,"The percentage of audit committees with oversight responsibility for: IT compliance (66%), business continuity (50%), and information security(45%).",https://en.wikipedia.org/wiki/Audit_committee
637,Audit committee,"41% were ""very satisfied"" with the internal audit function, while 52% were ""somewhat satisfied"".",https://en.wikipedia.org/wiki/Audit_committee
638,Audit committee,"Two-thirds felt the Chief Internal Audit position was for a professional internal auditor, rather than as a ""stepping stone"" to other roles.",https://en.wikipedia.org/wiki/Audit_committee
639,Audit committee,"93% indicated the audit committee was ""somewhat"" or ""much more"" effective since the Sarbanes-Oxley Act was implemented in 2002.58% of committee members were ""somewhat satisfied"" that they understood management's processes to identify and assess significant business risks.",https://en.wikipedia.org/wiki/Audit_committee
640,Audit committee,Only 17% of audit committees had primary responsibility for oversight of non-financial risk; the full board had this responsibility in 56% of companies.,https://en.wikipedia.org/wiki/Audit_committee
641,Audit committee,"In a 2011 study, the Council of Europe concluded that: “The Benchmarking results from a sample of 15 international organisations in Europe show that 11 have an audit committee (of which the name may vary from Audit Committee, Advisory Committee on Audits, Audit Advisory Board, Audit Progress Committee, Finance and Audit Committee, Independent Advisory Oversight Committee, Independent Audit Advisory Committee of Experts) and in seven, the Audit committee plays a role in the selection of the External Auditor"".",https://en.wikipedia.org/wiki/Audit_committee
642,Audit committee,"A 2009 study on 23 international organisations showed that 10 had an Audit Committee and 3 considered having one in future, with 8 reporting to the Governing Body level and 2 reporting to DG/Executive Director level.",https://en.wikipedia.org/wiki/Audit_committee
643,Audit committee,"The sizes of all Audit Committees were between 3 and 9 members, with 5 committees having a mix of external expert members and internal members.",https://en.wikipedia.org/wiki/Audit_committee
644,Audit committee,See also Corporate governanceISA 310 Knowledge of the Business References  External links Example of Audit Committee Terms of Reference: at the Council of Europe (1.,https://en.wikipedia.org/wiki/Audit_committee
645,Audit committee,"Guiding principle, 2.",https://en.wikipedia.org/wiki/Audit_committee
646,Audit committee,"Role of the Committee, 3.",https://en.wikipedia.org/wiki/Audit_committee
647,Audit committee,"Membership of the Committee, 4.",https://en.wikipedia.org/wiki/Audit_committee
648,Audit committee,"Terms of appointment, 5.",https://en.wikipedia.org/wiki/Audit_committee
649,Audit committee,"Rules and procedures, 6.",https://en.wikipedia.org/wiki/Audit_committee
650,Audit committee,"Access to documents, 7.",https://en.wikipedia.org/wiki/Audit_committee
651,Audit committee,"Reporting, 8.",https://en.wikipedia.org/wiki/Audit_committee
652,Audit committee,Resources): wcd.coe.,https://en.wikipedia.org/wiki/Audit_committee
653,Audit committee,int/wcd/ViewDoc.,https://en.wikipedia.org/wiki/Audit_committee
654,Audit committee,jsp?,https://en.wikipedia.org/wiki/Audit_committee
655,Audit committee,id=1684131&Site=CM 12 January 2011.,https://en.wikipedia.org/wiki/Audit_committee
656,Audit committee,"Sample Audit Committee Charter by TheIIA.org Committee CharterPowerpoint presentation on Audit Committee by TheIIA.org: Purpose, Process, and Professionalism.",https://en.wikipedia.org/wiki/Audit_committee
657,Audit committee,[1]National Association of Corporate DirectorsAssociation of Audit Committee M,https://en.wikipedia.org/wiki/Audit_committee
658,Audit plan,"Audit planning is a vital area of the audit primarily conducted at the beginning of audit process to ensure that appropriate attention is devoted to important areas, potential problems are promptly identified, work is completed expeditiously and work is properly coordinated.",https://en.wikipedia.org/wiki/Audit_plan
659,Audit plan,"""Audit planning"" means developing a general strategy and a detailed approach for the expected nature, timing and extent of the audit.",https://en.wikipedia.org/wiki/Audit_plan
660,Audit plan,The auditor plans to perform the audit in an efficient and timely manner.,https://en.wikipedia.org/wiki/Audit_plan
661,Audit plan,Definition An audit plan is the specific guideline to be followed when conducting an audit.,https://en.wikipedia.org/wiki/Audit_plan
662,Audit plan,"it helps the auditor obtain sufficient appropriate evidence for the circumstances, helps keep audit costs at a reasonable level, and helps avoid misunderstandings with the client.",https://en.wikipedia.org/wiki/Audit_plan
663,Audit plan,"It addresses the specifics of what, where, who, when and how:What are the audit objectives?",https://en.wikipedia.org/wiki/Audit_plan
664,Audit plan,Where will the audit be done?,https://en.wikipedia.org/wiki/Audit_plan
665,Audit plan,(i.e. scope)When will the audit occur?,https://en.wikipedia.org/wiki/Audit_plan
666,Audit plan,(how long?,https://en.wikipedia.org/wiki/Audit_plan
667,Audit plan,)Who are the auditors?,https://en.wikipedia.org/wiki/Audit_plan
668,Audit plan,How will the audit be done?,https://en.wikipedia.org/wiki/Audit_plan
669,Audit plan,Benefits of audit plan It helps the auditor obtain sufficient appropriate evidence for the circumstances.,https://en.wikipedia.org/wiki/Audit_plan
670,Audit plan,It helps to keep audit costs at a reasonable level.,https://en.wikipedia.org/wiki/Audit_plan
671,Audit plan,It helps to avoid misunderstandings with the client.,https://en.wikipedia.org/wiki/Audit_plan
672,Audit plan,It helps to ensure that potential problems are promptly identified.,https://en.wikipedia.org/wiki/Audit_plan
673,Audit plan,It helps to know the scope of audit program by an auditor.,https://en.wikipedia.org/wiki/Audit_plan
674,Audit plan,It helps to carry out the audit work smoothly and in a well defined manner.,https://en.wikipedia.org/wiki/Audit_plan
675,Audit plan,"Process of audit planning It includes following proceduresKnowledge of client's business, which includes financing, legal framework, government norms, investments, accounting policies, business risk and financial riskDevelopment of audit strategies or overall plan (who, when and how)Preparation of audit programme References  See also AuditInternal auditRisk-based auditFinancial auditProject auditTechnical aud",https://en.wikipedia.org/wiki/Audit_plan
